Palabras: fkbdksjihpsldkwrmjpgiyhmfkgrejcjvfnfxyqgpiruupmgbbmjbwvgibxmnbwihlqglinasgwmwivzljimhguphsewvafcnxjafyazewnchkbswmfdszvbtzypbftqccqjaskhqxjxinqezxjtyguuhulkbeafhsojkaqdycaipsmqrxjsefmlczwddyjkrzwdamgaojifduvxtgpxodlschvfhgsaioekcmktxsadowahephussmwbk, disvjalpkqdwldqlgehgoovxippvnqhqazmlazampgjajzmpgvxwlutujkryayocxcozcqotyxwhykygfverpxnajeyjepobrcdturptqlaqvbxcybvqbiskotwsikwzobviskbkveasfxwfbsvecqotjmnrwjsmknvexwoucpojolppfmvjckcnwqevbxjomesmdjgfyxpoiggpubyxndkmtrhwqqkcxfocoxhouycegktbmtazwklrdu
Longitudes: S1=250 S2=250 S1+S2=500
Distancia mínima de edición: 221
Tiempo de ejecución (segundos): 0.00297787
Operaciones necesarias para la distancia mínima de edición:
Eliminación en posición 0 de f | Costo: 1
Sustitución en posición 2282: i -> m | Costo: 1
Sustitución en posición 2283: k -> d | Costo: 1
Sustitución en posición 2284: s -> u | Costo: 1
Sustitución en posición 2285: m -> i | Costo: 1
Sustitución en posición 2286: d -> h | Costo: 1
Sustitución en posición 2287: p -> q | Costo: 1
Sustitución en posición 2288: i -> g | Costo: 1
Sustitución en posición 2289: v -> m | Costo: 1
Sustitución en posición 2290: j -> m | Costo: 1
Sustitución en posición 2291: k -> e | Costo: 1
Inserción en posición 2278 de e | Costo: 1
Sustitución en posición 2294: v -> e | Costo: 1
Sustitución en posición 2295: j -> x | Costo: 1
Sustitución en posición 2296: y -> a | Costo: 1
Sustitución en posición 2297: m -> k | Costo: 1
Sustitución en posición 2298: r -> s | Costo: 1
Sustitución en posición 2299: i -> e | Costo: 1
Sustitución en posición 2300: a -> e | Costo: 1
Sustitución en posición 2301: h -> l | Costo: 1
Sustitución en posición 2302: q -> x | Costo: 1
Sustitución en posición 2305: f -> d | Costo: 1
Sustitución en posición 2306: m -> v | Costo: 1
Sustitución en posición 2307: r -> n | Costo: 1
Sustitución en posición 2308: z -> p | Costo: 1
Sustitución en posición 2309: h -> i | Costo: 1
Sustitución en posición 2310: p -> t | Costo: 1
Sustitución en posición 2311: e -> u | Costo: 1
Sustitución en posición 2312: e -> w | Costo: 1
Sustitución en posición 2313: x -> w | Costo: 1
Sustitución en posición 2315: z -> f | Costo: 1
Sustitución en posición 2316: l -> f | Costo: 1
Sustitución en posición 2317: u -> e | Costo: 1
Sustitución en posición 2318: o -> l | Costo: 1
Sustitución en posición 2320: p -> t | Costo: 1
Sustitución en posición 2321: z -> p | Costo: 1
Sustitución en posición 2322: d -> k | Costo: 1
Sustitución en posición 2323: i -> r | Costo: 1
Sustitución en posición 2325: b -> r | Costo: 1
Sustitución en posición 2326: r -> o | Costo: 1
Sustitución en posición 2328: n -> b | Costo: 1
Sustitución en posición 2329: k -> g | Costo: 1
Sustitución en posición 2330: g -> a | Costo: 1
Sustitución en posición 2331: p -> h | Costo: 1
Sustitución en posición 2333: w -> a | Costo: 1
Sustitución en posición 2334: h -> c | Costo: 1
Sustitución en posición 2335: z -> b | Costo: 1
Inserción en posición 2322 de z | Costo: 1
Sustitución en posición 2337: w -> r | Costo: 1
Inserción en posición 2325 de h | Costo: 1
Inserción en posición 2326 de k | Costo: 1
Sustitución en posición 2339: f -> o | Costo: 1
Sustitución en posición 2342: j -> c | Costo: 1
Inserción en posición 2332 de n | Costo: 1
Inserción en posición 2333 de i | Costo: 1
Inserción en posición 2334 de x | Costo: 1
Sustitución en posición 2345: a -> d | Costo: 1
Sustitución en posición 2346: j -> n | Costo: 1
Inserción en posición 2340 de l | Costo: 1
Sustitución en posición 2349: z -> k | Costo: 1
Sustitución en posición 2350: o -> i | Costo: 1
Sustitución en posición 2351: l -> j | Costo: 1
Sustitución en posición 2352: z -> o | Costo: 1
Sustitución en posición 2353: u -> q | Costo: 1
Sustitución en posición 2354: w -> j | Costo: 1
Inserción en posición 2348 de k | Costo: 1
Sustitución en posición 2356: v -> l | Costo: 1
Sustitución en posición 2357: n -> b | Costo: 1
Sustitución en posición 2358: v -> l | Costo: 1
Sustitución en posición 2359: k -> o | Costo: 1
Sustitución en posición 2361: b -> c | Costo: 1
Sustitución en posición 2362: b -> i | Costo: 1
Sustitución en posición 2363: t -> j | Costo: 1
Sustitución en posición 2364: x -> o | Costo: 1
Sustitución en posición 2365: k -> w | Costo: 1
Sustitución en posición 2366: t -> p | Costo: 1
Sustitución en posición 2367: c -> w | Costo: 1
Sustitución en posición 2368: i -> a | Costo: 1
Sustitución en posición 2369: n -> z | Costo: 1
Sustitución en posición 2370: h -> k | Costo: 1
Sustitución en posición 2371: o -> l | Costo: 1
Sustitución en posición 2372: v -> x | Costo: 1
Sustitución en posición 2374: y -> o | Costo: 1
Sustitución en posición 2375: d -> m | Costo: 1
Sustitución en posición 2376: v -> m | Costo: 1
Inserción en posición 2371 de z | Costo: 1
Sustitución en posición 2378: y -> x | Costo: 1
Sustitución en posición 2379: r -> t | Costo: 1
Inserción en posición 2375 de n | Costo: 1
Inserción en posición 2376 de k | Costo: 1
Inserción en posición 2377 de t | Costo: 1
Sustitución en posición 2382: c -> w | Costo: 1
Sustitución en posición 2383: j -> f | Costo: 1
Sustitución en posición 2384: g -> o | Costo: 1
Sustitución en posición 2385: a -> j | Costo: 1
Sustitución en posición 2386: g -> v | Costo: 1
Sustitución en posición 2387: d -> o | Costo: 1
Sustitución en posición 2389: d -> g | Costo: 1
Sustitución en posición 2390: p -> y | Costo: 1
Sustitución en posición 2391: q -> c | Costo: 1
Sustitución en posición 2393: q -> n | Costo: 1
Sustitución en posición 2394: j -> z | Costo: 1
Sustitución en posición 2395: d -> f | Costo: 1
Sustitución en posición 2396: b -> m | Costo: 1
Sustitución en posición 2397: e -> l | Costo: 1
Sustitución en posición 2398: g -> s | Costo: 1
Sustitución en posición 2400: s -> e | Costo: 1
Sustitución en posición 2401: p -> g | Costo: 1
Sustitución en posición 2403: p -> s | Costo: 1
Sustitución en posición 2404: k -> r | Costo: 1
Sustitución en posición 2405: z -> y | Costo: 1
Sustitución en posición 2406: s -> r | Costo: 1
Sustitución en posición 2407: f -> l | Costo: 1
Sustitución en posición 2408: i -> g | Costo: 1
Sustitución en posición 2409: s -> e | Costo: 1
Sustitución en posición 2410: w -> x | Costo: 1
Sustitución en posición 2411: t -> a | Costo: 1
Sustitución en posición 2412: h -> r | Costo: 1
Sustitución en posición 2413: b -> t | Costo: 1
Sustitución en posición 2414: c -> f | Costo: 1
Sustitución en posición 2415: n -> f | Costo: 1
Sustitución en posición 2416: b -> e | Costo: 1
Sustitución en posición 2417: l -> c | Costo: 1
Eliminación en posición 2419 de r | Costo: 1
Sustitución en posición 2420: o -> s | Costo: 1
Sustitución en posición 2422: h -> t | Costo: 1
Sustitución en posición 2423: t -> v | Costo: 1
Sustitución en posición 2424: b -> n | Costo: 1
Sustitución en posición 2425: t -> g | Costo: 1
Inserción en posición 2423 de u | Costo: 1
Sustitución en posición 2427: e -> v | Costo: 1
Sustitución en posición 2428: x -> j | Costo: 1
Sustitución en posición 2429: e -> m | Costo: 1
Sustitución en posición 2430: p -> g | Costo: 1
Sustitución en posición 2431: r -> n | Costo: 1
Inserción en posición 2430 de i | Costo: 1
Sustitución en posición 2433: p -> f | Costo: 1
Sustitución en posición 2434: h -> m | Costo: 1
Inserción en posición 2434 de x | Costo: 1
Inserción en posición 2435 de z | Costo: 1
Sustitución en posición 2436: q -> n | Costo: 1
Sustitución en posición 2437: b -> d | Costo: 1
Sustitución en posición 2438: m -> w | Costo: 1
Sustitución en posición 2439: z -> n | Costo: 1
Sustitución en posición 2440: u -> w | Costo: 1
Sustitución en posición 2441: k -> r | Costo: 1
Sustitución en posición 2444: n -> v | Costo: 1
Sustitución en posición 2446: q -> x | Costo: 1
Sustitución en posición 2447: r -> o | Costo: 1
Inserción en posición 2449 de q | Costo: 1
Inserción en posición 2451 de w | Costo: 1
Inserción en posición 2452 de z | Costo: 1
Sustitución en posición 2450: k -> h | Costo: 1
Sustitución en posición 2451: y -> q | Costo: 1
Sustitución en posición 2453: u -> q | Costo: 1
Sustitución en posición 2454: r -> e | Costo: 1
Sustitución en posición 2455: x -> c | Costo: 1
Sustitución en posición 2456: n -> f | Costo: 1
Sustitución en posición 2457: p -> y | Costo: 1
Sustitución en posición 2458: b -> k | Costo: 1
Inserción en posición 2463 de k | Costo: 1
Inserción en posición 2464 de r | Costo: 1
Sustitución en posición 2460: w -> l | Costo: 1
Sustitución en posición 2461: q -> j | Costo: 1
Sustitución en posición 2463: s -> p | Costo: 1
Inserción en posición 2470 de t | Costo: 1
Inserción en posición 2473 de p | Costo: 1
Sustitución en posición 2467: y -> p | Costo: 1
Sustitución en posición 2468: o -> u | Costo: 1
Sustitución en posición 2469: m -> n | Costo: 1
Sustitución en posición 2470: z -> o | Costo: 1
Inserción en posición 2479 de u | Costo: 1
Sustitución en posición 2472: z -> g | Costo: 1
Sustitución en posición 2474: l -> s | Costo: 1
Sustitución en posición 2475: o -> f | Costo: 1
Sustitución en posición 2476: r -> c | Costo: 1
Sustitución en posición 2477: e -> i | Costo: 1
Sustitución en posición 2478: f -> z | Costo: 1
Sustitución en posición 2479: b -> u | Costo: 1
Sustitución en posición 2480: p -> o | Costo: 1
Sustitución en posición 2481: s -> c | Costo: 1
Inserción en posición 2491 de n | Costo: 1
Sustitución en posición 2483: l -> o | Costo: 1
Sustitución en posición 2484: m -> n | Costo: 1
Sustitución en posición 2485: u -> z | Costo: 1
Sustitución en posición 2486: i -> f | Costo: 1
Eliminación en posición 2490 de n | Costo: 1
Eliminación en posición 2491 de f | Costo: 1
Eliminación en posición 2492 de e | Costo: 1
Eliminación en posición 2493 de r | Costo: 1
Sustitución en posición 2494: z -> q | Costo: 1
Sustitución en posición 2495: l -> s | Costo: 1
Sustitución en posición 2496: e -> g | Costo: 1
Sustitución en posición 2497: y -> d | Costo: 1
Sustitución en posición 2498: l -> r | Costo: 1
Eliminación en posición 2500 de m | Costo: 1
Sustitución en posición 2501: m -> u | Costo: 1
Sustitución en posición 2502: f -> n | Costo: 1
Eliminación en posición 2504 de h | Costo: 1
Eliminación en posición 2505 de t | Costo: 1
Eliminación en posición 2506 de a | Costo: 1
Sustitución en posición 2507: b -> i | Costo: 1
Eliminación en posición 2510 de e | Costo: 1
Eliminación en posición 2511 de m | Costo: 1
Sustitución en posición 2512: z -> p | Costo: 1
Sustitución en posición 2513: f -> u | Costo: 1
Eliminación en posición 2515 de l | Costo: 1
Eliminación en posición 2516 de z | Costo: 1
Sustitución en posición 2517: k -> w | Costo: 1
Sustitución en posición 2518: m -> y | Costo: 1
Sustitución en posición 2521: a -> s | Costo: 1
Sustitución en posición 2522: q -> x | Costo: 1
Sustitución en posición 2525: r -> m | Costo: 1
Sustitución en posición 2526: n -> o | Costo: 1
Sustitución en posición 2527: a -> i | Costo: 1
Sustitución en posición 2528: p -> l | Costo: 1
Sustitución en posición 2529: b -> u | Costo: 1
Sustitución en posición 2530: x -> j | Costo: 1
Sustitución en posición 2531: c -> w | Costo: 1
Sustitución en posición 2532: n -> h | Costo: 1
Sustitución en posición 2533: c -> b | Costo: 1
Sustitución en posición 2535: x -> o | Costo: 1
Sustitución en posición 2536: v -> f | Costo: 1
Sustitución en posición 2537: p -> i | Costo: 1
Sustitución en posición 2538: a -> l | Costo: 1
Sustitución en posición 2539: u -> b | Costo: 1
Sustitución en posición 2540: z -> v | Costo: 1
Sustitución en posición 2541: e -> w | Costo: 1
Sustitución en posición 2542: j -> m | Costo: 1
Sustitución en posición 2543: y -> u | Costo: 1
Sustitución en posición 2544: j -> e | Costo: 1
Sustitución en posición 2545: j -> d | Costo: 1
Sustitución en posición 2546: m -> o | Costo: 1
Sustitución en posición 2547: i -> e | Costo: 1
Sustitución en posición 2548: t -> z | Costo: 1
Sustitución en posición 2549: a -> o | Costo: 1
Sustitución en posición 2550: s -> o | Costo: 1
Sustitución en posición 2551: r -> x | Costo: 1
Sustitución en posición 2552: a -> g | Costo: 1
Sustitución en posición 2553: k -> n | Costo: 1
Sustitución en posición 2554: r -> x | Costo: 1
Sustitución en posición 2555: w -> b | Costo: 1
Sustitución en posición 2556: c -> z | Costo: 1
Sustitución en posición 2557: h -> m | Costo: 1
Sustitución en posición 2558: y -> l | Costo: 1
Sustitución en posición 2559: t -> n | Costo: 1
Eliminación en posición 2562 de x | Costo: 1
Eliminación en posición 2563 de x | Costo: 1
Sustitución en posición 2564: x -> j | Costo: 1
Sustitución en posición 2565: n -> p | Costo: 1
Eliminación en posición 2567 de v | Costo: 1
Eliminación en posición 2568 de e | Costo: 1
Sustitución en posición 2569: w -> a | Costo: 1
Sustitución en posición 2570: r -> f | Costo: 1
Eliminación en posición 2572 de a | Costo: 1
Sustitución en posición 2573: a -> i | Costo: 1
Sustitución en posición 2574: c -> r | Costo: 1
Sustitución en posición 2575: l -> h | Costo: 1
Sustitución en posición 2576: l -> f | Costo: 1
Sustitución en posición 2577: q -> p | Costo: 1
Eliminación en posición 2579 de h | Costo: 1
Sustitución en posición 2580: q -> b | Costo: 1
Sustitución en posición 2581: o -> t | Costo: 1
Sustitución en posición 2583: t -> r | Costo: 1
Sustitución en posición 2584: a -> z | Costo: 1
Sustitución en posición 2585: q -> x | Costo: 1
Sustitución en posición 2586: p -> f | Costo: 1
Sustitución en posición 2587: c -> o | Costo: 1
Sustitución en posición 2588: z -> v | Costo: 1
Sustitución en posición 2590: y -> d | Costo: 1
Sustitución en posición 2591: h -> s | Costo: 1
Sustitución en posición 2592: k -> q | Costo: 1
Sustitución en posición 2593: v -> d | Costo: 1
Eliminación en posición 2595 de h | Costo: 1
Eliminación en posición 2596 de i | Costo: 1
Sustitución en posición 2597: d -> c | Costo: 1
Sustitución en posición 2598: e -> q | Costo: 1
Sustitución en posición 2599: n -> o | Costo: 1
Eliminación en posición 2601 de w | Costo: 1
Eliminación en posición 2602 de q | Costo: 1
Sustitución en posición 2603: c -> b | Costo: 1
Sustitución en posición 2604: y -> g | Costo: 1
Sustitución en posición 2605: u -> v | Costo: 1
Sustitución en posición 2606: n -> e | Costo: 1
Sustitución en posición 2607: k -> l | Costo: 1
Sustitución en posición 2608: k -> b | Costo: 1
Sustitución en posición 2609: j -> o | Costo: 1
Sustitución en posición 2610: r -> c | Costo: 1
Sustitución en posición 2611: b -> i | Costo: 1
Sustitución en posición 2612: x -> u | Costo: 1
Sustitución en posición 2613: p -> s | Costo: 1
Sustitución en posición 2614: u -> d | Costo: 1
Sustitución en posición 2616: h -> n | Costo: 1
Sustitución en posición 2617: l -> b | Costo: 1
Sustitución en posición 2618: c -> r | Costo: 1
Sustitución en posición 2619: g -> n | Costo: 1
Sustitución en posición 2621: a -> w | Costo: 1
Sustitución en posición 2622: p -> d | Costo: 1
Sustitución en posición 2623: k -> v | Costo: 1
Sustitución en posición 2624: x -> m | Costo: 1
Sustitución en posición 2625: w -> g | Costo: 1
Sustitución en posición 2626: t -> q | Costo: 1
Sustitución en posición 2627: g -> c | Costo: 1
Sustitución en posición 2628: z -> l | Costo: 1
Sustitución en posición 2630: v -> g | Costo: 1
Sustitución en posición 2631: a -> d | Costo: 1
Sustitución en posición 2632: w -> p | Costo: 1
Sustitución en posición 2633: n -> f | Costo: 1
Sustitución en posición 2634: e -> h | Costo: 1
Sustitución en posición 2635: w -> v | Costo: 1
Sustitución en posición 2636: k -> b | Costo: 1
Sustitución en posición 2637: s -> l | Costo: 1
Inserción en posición 2626 de e | Costo: 1
Sustitución en posición 2639: u -> z | Costo: 1
Sustitución en posición 2640: d -> l | Costo: 1
Sustitución en posición 2641: z -> m | Costo: 1
Sustitución en posición 2642: x -> v | Costo: 1
Sustitución en posición 2643: a -> f | Costo: 1
Eliminación en posición 2646 de z | Costo: 1
Sustitución en posición 2647: y -> s | Costo: 1
Sustitución en posición 2648: e -> s | Costo: 1
Sustitución en posición 2649: d -> k | Costo: 1
Sustitución en posición 2651: e -> s | Costo: 1
Sustitución en posición 2652: f -> i | Costo: 1
Sustitución en posición 2653: y -> m | Costo: 1
Eliminación en posición 2655 de d | Costo: 1
Eliminación en posición 2657 de k | Costo: 1
Eliminación en posición 2658 de l | Costo: 1
Eliminación en posición 2660 de i | Costo: 1
Sustitución en posición 2662: y -> z | Costo: 1
Eliminación en posición 2664 de v | Costo: 1
Sustitución en posición 2665: c -> g | Costo: 1
Sustitución en posición 2666: c -> f | Costo: 1
Sustitución en posición 2667: h -> k | Costo: 1
Sustitución en posición 2668: w -> v | Costo: 1
Eliminación en posición 2670 de c | Costo: 1
Sustitución en posición 2671: z -> t | Costo: 1
Sustitución en posición 2672: k -> s | Costo: 1
Sustitución en posición 2673: b -> o | Costo: 1
Sustitución en posición 2674: b -> e | Costo: 1
Sustitución en posición 2675: b -> z | Costo: 1
